ticker,market,date,dividend,split_ratio,raw_overnight_gap_pct,adjusted_overnight_gap_pct,absolute_gap_reduction_pct_point,raw_smma200_change_pct,adjusted_smma200_change_pct,smma200_jump_reduction_pct_point
PLD,US,2023-09-15,0.87,0.0,-1.311,-0.6156,0.6955,,,
PLD,US,2023-12-15,0.87,0.0,-0.6418,-0.0073,0.6344,,,
PLD,US,2024-03-15,0.96,0.0,-2.2486,-1.5255,0.723,,,
PLD,US,2024-06-17,0.96,0.0,-1.603,-0.7545,0.8485,-0.032998,-0.024604,0.008394
PLD,US,2024-09-16,0.96,0.0,-0.1154,0.6278,-0.5124,0.038912,0.049991,-0.01108
PLD,US,2024-12-16,0.96,0.0,-0.7469,0.118,0.6289,-0.044385,-0.03357,0.010815
PLD,US,2025-03-18,1.01,0.0,-0.5068,0.3791,0.1277,-0.025065,-0.012428,0.012638
PLD,US,2025-06-17,1.01,0.0,-1.2919,-0.3497,0.9422,-0.0428,-0.029277,0.013523
PLD,US,2025-09-16,1.01,0.0,-0.35,0.5386,-0.1885,0.00329,0.018861,-0.015571
PLD,US,2025-12-16,1.01,0.0,-1.0791,-0.3085,0.7706,0.050676,0.067037,-0.016361
PLD,US,2026-03-17,1.07,0.0,0.3431,1.1504,-0.8073,0.052619,0.068684,-0.016065
PLD,US,2026-06-16,1.07,0.0,-0.3165,0.407,-0.0905,0.080373,0.096347,-0.015974
CI,US,2023-09-05,1.23,0.0,-0.0795,0.3667,-0.2872,,,
CI,US,2023-12-05,1.23,0.0,-0.2358,0.2331,0.0027,,,
CI,US,2024-03-05,1.4,0.0,-0.1752,0.2415,-0.0663,,,
CI,US,2024-06-04,1.4,0.0,-0.9488,-0.541,0.4077,0.038556,0.043589,-0.005033
CI,US,2024-09-04,1.4,0.0,0.2517,0.6372,-0.3855,0.072908,0.078934,-0.006025
CI,US,2024-12-04,1.4,0.0,-0.4778,-0.06,0.4178,0.008271,0.014231,-0.00596
CI,US,2025-03-05,1.51,0.0,-0.9681,-0.4815,0.4865,-0.010268,-0.003489,0.006779
CI,US,2025-06-03,1.51,0.0,-0.8508,-0.3732,0.4776,-0.010229,-0.002925,0.007304
CI,US,2025-09-04,1.51,0.0,-0.406,0.097,0.309,-0.015136,-0.007356,0.007779
CI,US,2025-12-04,1.51,0.0,-0.1184,0.4427,-0.3243,-0.061435,-0.053733,0.007702
CI,US,2026-03-05,1.56,0.0,-1.3697,-0.8263,0.5434,-0.029495,-0.020665,0.00883
CI,US,2026-06-04,1.56,0.0,2.316,2.9089,-0.593,-0.021014,-0.011544,0.00947
MRSH,US,2023-07-26,0.71,0.0,-0.2896,0.0778,0.2117,,,
MRSH,US,2023-10-05,0.71,0.0,0.0,0.3729,-0.3729,,,
MRSH,US,2024-01-24,0.71,0.0,-0.01,0.3478,-0.3377,,,
MRSH,US,2024-04-03,0.71,0.0,-0.3595,-0.0099,0.3496,,,
MRSH,US,2024-07-25,0.815,0.0,-0.0368,0.3392,-0.3024,0.041049,0.045636,-0.004587
MRSH,US,2024-10-04,0.815,0.0,-0.5093,-0.1425,0.3668,0.041594,0.047075,-0.005482
MRSH,US,2025-01-30,0.815,0.0,1.9105,2.2907,-0.3801,0.026024,0.031488,-0.005464
MRSH,US,2025-04-03,0.815,0.0,-0.5377,-0.2038,0.3338,0.069499,0.07606,-0.006561
MRSH,US,2025-07-24,0.9,0.0,-0.5148,-0.0862,0.4286,-0.019618,-0.013807,0.005811
MRSH,US,2025-10-02,0.9,0.0,-1.1228,-0.6787,0.4441,-0.033388,-0.026806,0.006582
MRSH,US,2026-01-29,0.9,0.0,2.4245,2.9445,-0.52,-0.040239,-0.03338,0.006859
MRSH,US,2026-04-09,0.9,0.0,-1.3935,-0.8862,0.5074,-0.064258,-0.056747,0.007511
MRSH,US,2026-07-23,0.99,0.0,0.0455,0.6114,-0.566,-0.035214,-0.026732,0.008482
CB,US,2023-09-14,0.86,0.0,0.1763,0.5885,-0.4122,,,
CB,US,2023-12-14,0.86,0.0,-0.6545,-0.2752,0.3793,,,
CB,US,2024-03-14,0.86,0.0,-1.053,-0.7249,0.3281,,,
CB,US,2024-06-14,0.91,0.0,-1.0866,-0.7434,0.3432,0.058851,0.063232,-0.004382
CB,US,2024-09-13,0.91,0.0,-0.1421,0.1738,-0.0317,0.09626,0.101433,-0.005172
CB,US,2024-12-13,0.91,0.0,0.1453,0.4773,-0.332,0.042695,0.047749,-0.005054
CB,US,2025-03-14,0.91,0.0,-0.4332,-0.1182,0.315,0.066351,0.071972,-0.005621
CB,US,2025-06-13,0.97,0.0,-0.9748,-0.6416,0.3332,0.035735,0.041299,-0.005564
CB,US,2026-03-13,0.97,0.0,0.261,0.5569,-0.296,0.075001,0.078878,-0.003878
CB,US,2026-06-12,1.02,0.0,-0.7044,-0.3946,0.3098,0.053284,0.057638,-0.004354
SO,US,2023-08-18,0.7,0.0,-0.9817,0.0444,0.9373,,,
SO,US,2023-11-17,0.7,0.0,-0.3985,0.6037,-0.2053,,,
SO,US,2024-02-16,0.7,0.0,-1.2569,-0.2117,1.0452,,,
SO,US,2024-05-17,0.72,0.0,-0.8944,0.0127,0.8817,0.07133,0.083511,-0.012181
SO,US,2024-08-19,0.72,0.0,-0.6067,0.2193,0.3874,0.097697,0.111574,-0.013878
SO,US,2024-11-18,0.72,0.0,-1.0577,-0.2408,0.8169,0.069612,0.083353,-0.013741
SO,US,2025-02-18,0.72,0.0,-0.7946,0.0471,0.7474,0.042832,0.056924,-0.014092
SO,US,2025-05-19,0.74,0.0,-0.1691,0.6707,-0.5016,0.045614,0.060176,-0.014562
SO,US,2025-08-18,0.74,0.0,-0.5209,0.2679,0.253,0.048166,0.062895,-0.014729
SO,US,2025-11-17,0.74,0.0,-0.2205,0.6003,-0.3798,0.019279,0.033385,-0.014106
SO,US,2026-02-17,0.74,0.0,-0.1053,0.6793,-0.574,0.025775,0.040399,-0.014623
SO,US,2026-05-18,0.76,0.0,-0.3458,0.4794,-0.1336,0.022952,0.037641,-0.014689
COP,US,2023-08-15,0.51,0.0,-1.0111,-0.5803,0.4308,,,
COP,US,2023-09-27,0.6,0.0,1.3151,1.8236,-0.5085,,,
COP,US,2023-11-13,0.58,0.0,-0.5363,-0.0348,0.5015,,,
COP,US,2024-02-15,0.78,0.0,-0.9807,-0.2744,0.7064,,,
COP,US,2024-05-10,0.78,0.0,-0.2837,0.3507,-0.0671,0.015697,0.023318,-0.007622
COP,US,2024-08-12,0.78,0.0,-0.1473,0.575,-0.4277,-0.029202,-0.020647,0.008555
COP,US,2024-11-08,0.78,0.0,-1.1566,-0.4659,0.6907,-0.012897,-0.002893,0.010004
COP,US,2025-02-14,0.78,0.0,0.0103,0.8219,-0.8116,-0.067619,-0.057495,0.010124
