ticker,market,kind,profile,signal_date,price,target,return_pct_needed,predicted_confidence,predicted_days,hit,days_to_hit,stop_first,actionable,realized_return_pct,price_bucket,liquidity_bucket,volatility_bucket,average_turnover,atr_pct,next_open_gap_pct,trend_score,downside_risk_score,breakout_probability_pct,volatility_expanding,strategy_eligible
MA,US,pullback,pullback_main,2025-10-02,573.7546997070312,598.0433,4.23,35.8,,False,,True,True,-3.27,over_500,liquid,normal,1637615885.29,1.636,-0.156,,,,,True
MA,US,pullback,pullback_ext,2025-10-02,573.7546997070312,653.617,13.92,14.9,,False,,True,True,-3.27,over_500,liquid,normal,1637615885.29,1.636,-0.156,,,,,True
MA,US,risk,conservative,2025-10-23,570.969482421875,582.29,1.98,59.7,6.7,False,,True,True,-4.53,over_500,liquid,normal,1440497792.56,2.033,0.605,3.0,14.0,32.2,False,True
MA,US,risk,balanced,2025-10-23,570.969482421875,611.4,7.08,29.1,26.5,False,,False,False,,over_500,liquid,normal,1440497792.56,2.033,0.605,3.0,14.0,32.2,False,False
MA,US,risk,aggressive,2025-10-23,570.969482421875,641.975,12.44,23.4,64.2,False,,False,False,,over_500,liquid,normal,1440497792.56,2.033,0.605,3.0,14.0,32.2,False,False
MA,US,pullback,pullback_main,2025-10-23,570.969482421875,598.0433,4.74,38.4,,False,,True,True,-4.79,over_500,liquid,normal,1440497792.56,2.033,0.605,,,,,True
MA,US,pullback,pullback_ext,2025-10-23,570.969482421875,651.3683,14.08,16.2,,False,,True,True,-4.79,over_500,liquid,normal,1440497792.56,2.033,0.605,,,,,True
MA,US,risk,conservative,2025-11-13,552.8583374023438,565.49,2.28,53.0,12.2,False,,True,True,-2.77,over_500,liquid,normal,1436164052.29,1.797,0.085,1.0,62.0,20.7,False,True
MA,US,risk,balanced,2025-11-13,552.8583374023438,593.7650000000001,7.4,21.4,45.2,False,,False,False,,over_500,liquid,normal,1436164052.29,1.797,0.085,1.0,62.0,20.7,False,False
MA,US,risk,aggressive,2025-11-13,552.8583374023438,623.455,12.77,9.8,105.8,False,,False,False,,over_500,liquid,normal,1436164052.29,1.797,0.085,1.0,62.0,20.7,False,False
MA,US,pullback,pullback_main,2025-11-13,552.8583374023438,598.0433,8.17,33.0,,False,,True,True,-3.83,over_500,liquid,normal,1436164052.29,1.797,0.085,,,,,True
MA,US,pullback,pullback_ext,2025-11-13,552.8583374023438,658.364,19.08,13.4,,False,,True,True,-3.83,over_500,liquid,normal,1436164052.29,1.797,0.085,,,,,True
MA,US,risk,conservative,2025-12-05,542.8572998046875,559.2950000000001,3.03,56.4,13.5,True,4.0,False,True,2.65,over_500,liquid,normal,1462447062.88,1.966,0.22,2.0,24.0,9.5,False,True
MA,US,risk,balanced,2025-12-05,542.8572998046875,587.26,8.18,24.9,45.9,False,,False,False,,over_500,liquid,normal,1462447062.88,1.966,0.22,2.0,24.0,9.5,False,False
MA,US,risk,aggressive,2025-12-05,542.8572998046875,616.625,13.59,15.7,97.9,False,,False,False,,over_500,liquid,normal,1462447062.88,1.966,0.22,2.0,24.0,9.5,False,False
MA,US,pullback,pullback_main,2025-12-05,542.8572998046875,597.8942,10.14,34.8,,False,,True,True,-4.29,over_500,liquid,normal,1462447062.88,1.966,0.22,,,,,True
MA,US,pullback,pullback_ext,2025-12-05,542.8572998046875,673.6495,24.09,14.4,,False,,True,True,-4.29,over_500,liquid,normal,1462447062.88,1.966,0.22,,,,,True
MA,US,risk,conservative,2025-12-29,575.079345703125,584.1600000000001,1.58,61.8,7.9,True,7.0,False,True,1.75,over_500,liquid,normal,1490989995.05,1.412,-0.315,4.0,0.0,76.8,False,True
MA,US,risk,balanced,2025-12-29,575.079345703125,613.365,6.66,34.1,32.9,False,,True,True,-2.98,over_500,liquid,normal,1490989995.05,1.412,-0.315,4.0,0.0,76.8,False,True
MA,US,risk,aggressive,2025-12-29,575.079345703125,644.035,11.99,17.6,87.2,False,,True,True,-2.64,over_500,liquid,normal,1490989995.05,1.412,-0.315,4.0,0.0,76.8,False,True
MA,US,pullback,pullback_main,2025-12-29,575.079345703125,582.4504,1.28,39.2,,False,,True,True,-2.67,over_500,liquid,normal,1490989995.05,1.412,-0.315,,,,,True
MA,US,pullback,pullback_ext,2025-12-29,575.079345703125,642.7619,11.77,16.3,,False,,True,True,-2.67,over_500,liquid,normal,1490989995.05,1.412,-0.315,,,,,True
MA,US,risk,conservative,2026-01-21,525.7835693359375,538.585,2.43,51.8,9.3,True,6.0,False,True,1.83,over_500,liquid,normal,1768984436.57,2.467,0.445,0.0,100.0,35.4,True,True
MA,US,risk,balanced,2026-01-21,525.7835693359375,565.52,7.56,23.6,34.9,False,,False,False,,over_500,liquid,normal,1768984436.57,2.467,0.445,0.0,100.0,35.4,True,False
MA,US,risk,aggressive,2026-01-21,525.7835693359375,597.395,13.62,17.5,81.3,False,,False,False,,over_500,liquid,normal,1768984436.57,2.467,0.445,0.0,100.0,35.4,True,False
MA,US,pullback,pullback_main,2026-01-21,525.7835693359375,586.7918,11.6,29.9,,False,,True,True,-2.29,over_500,liquid,normal,1768984436.57,2.467,0.445,,,,,True
MA,US,pullback,pullback_ext,2026-01-21,525.7835693359375,626.7473,19.2,11.4,,False,,True,True,-2.29,over_500,liquid,normal,1768984436.57,2.467,0.445,,,,,True
MA,US,risk,conservative,2026-02-11,535.6400756835938,552.5550000000001,3.16,52.8,12.6,False,,True,True,-4.51,over_500,liquid,normal,2354121334.41,2.343,0.46,1.0,44.0,25.7,False,True
MA,US,risk,balanced,2026-02-11,535.6400756835938,580.185,8.32,23.8,42.8,False,,False,False,,over_500,liquid,normal,2354121334.41,2.343,0.46,1.0,44.0,25.7,False,False
MA,US,risk,aggressive,2026-02-11,535.6400756835938,609.19,13.73,16.6,89.4,False,,False,False,,over_500,liquid,normal,2354121334.41,2.343,0.46,1.0,44.0,25.7,False,False
MA,US,pullback,pullback_main,2026-02-11,535.6400756835938,586.7918,9.55,31.2,,False,,True,True,-5.14,over_500,liquid,normal,2354121334.41,2.343,0.46,,,,,True
MA,US,pullback,pullback_ext,2026-02-11,535.6400756835938,630.2229,17.66,12.4,,False,,True,True,-5.14,over_500,liquid,normal,2354121334.41,2.343,0.46,,,,,True
MA,US,risk,conservative,2026-03-05,522.8833618164062,541.31,3.52,56.8,9.5,False,,True,True,-4.89,over_500,liquid,normal,2064268310.44,2.613,-0.957,2.0,49.0,33.7,False,True
MA,US,risk,balanced,2026-03-05,522.8833618164062,568.38,8.7,28.0,31.6,False,,False,False,,over_500,liquid,normal,2064268310.44,2.613,-0.957,2.0,49.0,33.7,False,False
MA,US,risk,aggressive,2026-03-05,522.8833618164062,596.795,14.14,24.2,63.5,False,,False,False,,over_500,liquid,normal,2064268310.44,2.613,-0.957,2.0,49.0,33.7,False,False
MA,US,pullback,pullback_main,2026-03-05,522.8833618164062,586.7918,12.22,35.1,,False,,True,True,-4.46,over_500,liquid,normal,2064268310.44,2.613,-0.957,,,,,True
MA,US,pullback,pullback_ext,2026-03-05,522.8833618164062,685.2429,31.05,14.5,,False,,True,True,-4.46,over_500,liquid,normal,2064268310.44,2.613,-0.957,,,,,True
MA,US,risk,conservative,2026-03-26,499.05438232421875,513.16,2.83,54.9,12.8,False,,True,True,-3.26,200_500,liquid,normal,1728153384.95,2.072,-0.26,1.0,44.0,22.7,False,True
MA,US,risk,balanced,2026-03-26,499.05438232421875,538.82,7.97,24.7,44.8,False,,False,False,,200_500,liquid,normal,1728153384.95,2.072,-0.26,1.0,44.0,22.7,False,False
MA,US,risk,aggressive,2026-03-26,499.05438232421875,565.76,13.37,16.4,97.5,False,,False,False,,200_500,liquid,normal,1728153384.95,2.072,-0.26,1.0,44.0,22.7,False,False
MA,US,pullback,pullback_main,2026-03-26,499.05438232421875,586.7918,17.58,31.9,,False,,True,True,-3.58,200_500,liquid,normal,1728153384.95,2.072,-0.26,,,,,True
MA,US,pullback,pullback_ext,2026-03-26,499.05438232421875,647.7623,29.8,12.6,,False,,True,True,-3.58,200_500,liquid,normal,1728153384.95,2.072,-0.26,,,,,True
MA,US,risk,conservative,2026-04-17,520.4276123046875,538.6099999999999,3.49,60.1,11.8,False,,True,True,-7.68,over_500,liquid,normal,1717320130.05,1.985,-0.104,4.0,10.0,38.0,False,True
MA,US,risk,balanced,2026-04-17,520.4276123046875,565.54,8.67,27.8,38.1,False,,False,False,,over_500,liquid,normal,1717320130.05,1.985,-0.104,4.0,10.0,38.0,False,False
MA,US,risk,aggressive,2026-04-17,520.4276123046875,593.8199999999999,14.1,21.1,77.8,False,,False,False,,over_500,liquid,normal,1717320130.05,1.985,-0.104,4.0,10.0,38.0,False,False
MA,US,pullback,pullback_main,2026-04-17,520.4276123046875,560.0172,7.61,37.0,,False,,True,True,-4.02,over_500,liquid,normal,1717320130.05,1.985,-0.104,,,,,True
MA,US,pullback,pullback_ext,2026-04-17,520.4276123046875,641.1616,23.2,15.6,,False,,True,True,-4.02,over_500,liquid,normal,1717320130.05,1.985,-0.104,,,,,True
ORCL,US,risk,conservative,2025-06-16,208.27850341796875,213.64499999999998,2.58,53.7,4.6,True,6.0,False,True,2.64,200_500,liquid,high,2595080780.96,3.008,-0.208,4.0,25.0,92.0,True,True
ORCL,US,risk,balanced,2025-06-16,208.27850341796875,225.59,8.31,34.2,17.9,True,11.0,False,True,8.39,200_500,liquid,high,2595080780.96,3.008,-0.208,4.0,25.0,92.0,True,True
ORCL,US,risk,aggressive,2025-06-16,208.27850341796875,241.72,16.06,23.7,42.5,True,21.0,False,True,16.15,200_500,liquid,high,2595080780.96,3.008,-0.208,4.0,25.0,92.0,True,True
ORCL,US,pullback,pullback_main,2025-06-16,208.27850341796875,213.705,2.61,30.4,,True,6.0,False,True,2.67,200_500,liquid,high,2595080780.96,3.008,-0.208,,,,,True
ORCL,US,pullback,pullback_ext,2025-06-16,208.27850341796875,233.032,11.88,15.7,,True,12.0,False,True,11.97,200_500,liquid,high,2595080780.96,3.008,-0.208,,,,,True
ORCL,US,risk,conservative,2025-07-09,232.65821838378906,240.44,3.34,52.9,6.2,True,6.0,False,True,1.2,200_500,liquid,high,4416399147.13,3.476,1.968,4.0,14.0,87.9,False,True
ORCL,US,risk,balanced,2025-07-09,232.65821838378906,258.01,10.9,33.7,24.1,True,44.0,False,True,8.61,200_500,liquid,high,4416399147.13,3.476,1.968,4.0,14.0,87.9,False,True
ORCL,US,risk,aggressive,2025-07-09,232.65821838378906,281.485,20.99,21.8,58.3,False,,True,True,-7.6,200_500,liquid,high,4416399147.13,3.476,1.968,4.0,14.0,87.9,False,True
ORCL,US,pullback,pullback_main,2025-07-09,232.65821838378906,238.213,2.39,29.3,,True,5.0,False,True,0.26,200_500,liquid,high,4416399147.13,3.476,1.968,,,,,True
ORCL,US,pullback,pullback_ext,2025-07-09,232.65821838378906,262.7489,12.93,15.5,,False,,True,True,-8.9,200_500,liquid,high,4416399147.13,3.476,1.968,,,,,True
ORCL,US,risk,conservative,2025-07-30,247.77593994140625,253.35500000000002,2.25,58.6,5.9,True,1.0,False,True,0.03,200_500,liquid,normal,2795221765.7,2.309,2.063,3.0,12.0,70.5,False,True
ORCL,US,risk,balanced,2025-07-30,247.77593994140625,266.345,7.49,33.5,22.9,False,,True,True,-6.69,200_500,liquid,normal,2795221765.7,2.309,2.063,3.0,12.0,70.5,False,True
ORCL,US,risk,aggressive,2025-07-30,247.77593994140625,283.31,14.34,20.7,55.4,False,,True,True,-6.24,200_500,liquid,normal,2795221765.7,2.309,2.063,3.0,12.0,70.5,False,True
ORCL,US,pullback,pullback_main,2025-07-30,247.77593994140625,267.598,8.0,38.7,,False,,True,True,-6.7,200_500,liquid,normal,2795221765.7,2.309,2.063,,,,,True
ORCL,US,pullback,pullback_ext,2025-07-30,247.77593994140625,301.9254,21.85,16.1,,False,,True,True,-6.7,200_500,liquid,normal,2795221765.7,2.309,2.063,,,,,True
ORCL,US,risk,conservative,2025-08-20,232.4110565185547,243.07999999999998,4.59,49.7,11.2,False,,True,True,-2.13,200_500,liquid,high,2535457120.68,3.706,-0.855,1.0,46.0,16.9,False,True
ORCL,US,risk,balanced,2025-08-20,232.4110565185547,255.235,9.82,27.0,35.8,False,,False,False,,200_500,liquid,high,2535457120.68,3.706,-0.855,1.0,46.0,16.9,False,False
ORCL,US,risk,aggressive,2025-08-20,232.4110565185547,273.495,17.68,23.4,68.6,False,,False,False,,200_500,liquid,high,2535457120.68,3.706,-0.855,1.0,46.0,16.9,False,False
ORCL,US,pullback,pullback_main,2025-08-20,232.4110565185547,257.9302,10.98,27.0,,True,14.0,False,True,11.79,200_500,liquid,high,2535457120.68,3.706,-0.855,,,,,True
ORCL,US,pullback,pullback_ext,2025-08-20,232.4110565185547,285.1882,22.71,12.7,,True,14.0,False,True,23.62,200_500,liquid,high,2535457120.68,3.706,-0.855,,,,,True
ORCL,US,risk,conservative,2025-09-11,304.390625,323.575,6.3,53.7,6.4,True,7.0,False,True,6.87,200_500,liquid,high,5855234248.89,5.085,-0.672,4.0,32.0,92.0,True,True
ORCL,US,risk,balanced,2025-09-11,304.390625,340.385,11.83,31.4,19.5,False,,False,False,,200_500,liquid,high,5855234248.89,5.085,-0.672,4.0,32.0,92.0,True,False
ORCL,US,risk,aggressive,2025-09-11,304.390625,374.26,22.95,33.6,35.6,False,,False,False,,200_500,liquid,high,5855234248.89,5.085,-0.672,4.0,32.0,92.0,True,False
ORCL,US,pullback,pullback_main,2025-09-11,304.390625,341.824,12.3,33.9,,False,,True,True,-9.71,200_500,liquid,high,5855234248.89,5.085,-0.672,,,,,True
ORCL,US,pullback,pullback_ext,2025-09-11,304.390625,455.7256,49.72,16.1,,False,,True,True,-9.71,200_500,liquid,high,5855234248.89,5.085,-0.672,,,,,True
ORCL,US,risk,conservative,2025-10-02,285.52569580078125,301.385,5.55,51.1,8.7,True,6.0,False,True,5.11,200_500,liquid,high,11592331675.26,4.786,0.284,2.0,46.0,37.3,False,True
ORCL,US,risk,balanced,2025-10-02,285.52569580078125,316.81,10.96,28.8,27.3,False,,False,False,,200_500,liquid,high,11592331675.26,4.786,0.284,2.0,46.0,37.3,False,False
ORCL,US,risk,aggressive,2025-10-02,285.52569580078125,345.345,20.95,28.0,50.8,False,,False,False,,200_500,liquid,high,11592331675.26,4.786,0.284,2.0,46.0,37.3,False,False
ORCL,US,pullback,pullback_main,2025-10-02,285.52569580078125,341.824,19.72,31.6,,False,,True,True,-9.98,200_500,liquid,high,11592331675.26,4.786,0.284,,,,,True
ORCL,US,pullback,pullback_ext,2025-10-02,285.52569580078125,427.253,49.64,15.5,,False,,True,True,-9.98,200_500,liquid,high,11592331675.26,4.786,0.284,,,,,True
ORCL,US,risk,conservative,2025-10-23,277.3943786621094,292.525,5.45,49.5,9.4,False,,True,True,-6.84,200_500,liquid,high,6541931192.02,5.192,2.089,1.0,38.0,8.0,False,True
ORCL,US,risk,balanced,2025-10-23,277.3943786621094,307.99,11.03,27.5,30.0,False,,False,False,,200_500,liquid,high,6541931192.02,5.192,2.089,1.0,38.0,8.0,False,False
ORCL,US,risk,aggressive,2025-10-23,277.3943786621094,335.46500000000003,20.93,25.9,56.1,False,,False,False,,200_500,liquid,high,6541931192.02,5.192,2.089,1.0,38.0,8.0,False,False
ORCL,US,pullback,pullback_main,2025-10-23,277.3943786621094,341.824,23.23,24.4,,False,,True,True,-7.61,200_500,liquid,high,6541931192.02,5.192,2.089,,,,,True
ORCL,US,pullback,pullback_ext,2025-10-23,277.3943786621094,396.2986,42.86,11.4,,False,,True,True,-7.61,200_500,liquid,high,6541931192.02,5.192,2.089,,,,,True
ORCL,US,risk,conservative,2025-11-13,215.49148559570312,224.485,4.17,46.7,7.8,True,1.0,False,True,7.35,200_500,liquid,high,5175214051.84,4.79,-3.098,0.0,100.0,52.5,False,True
ORCL,US,risk,balanced,2025-11-13,215.49148559570312,235.70499999999998,9.38,26.2,26.6,False,,False,False,,200_500,liquid,high,5175214051.84,4.79,-3.098,0.0,100.0,52.5,False,False
ORCL,US,risk,aggressive,2025-11-13,215.49148559570312,277.08,28.58,25.9,76.7,False,,False,False,,200_500,liquid,high,5175214051.84,4.79,-3.098,0.0,100.0,52.5,False,False
ORCL,US,pullback,pullback_main,2025-11-13,215.49148559570312,268.5894,24.64,24.0,,False,,False,False,,200_500,liquid,high,5175214051.84,4.79,-3.098,,,,,True
ORCL,US,pullback,pullback_ext,2025-11-13,215.49148559570312,300.7059,39.54,10.9,,False,,False,False,,200_500,liquid,high,5175214051.84,4.79,-3.098,,,,,True
ORCL,US,risk,conservative,2025-12-05,215.50135803222656,227.285,5.47,51.6,7.4,False,,True,True,-15.63,200_500,liquid,high,5098647109.28,5.011,1.733,2.0,64.0,65.6,False,True
ORCL,US,risk,balanced,2025-12-05,215.50135803222656,238.665,10.75,29.9,23.4,False,,False,False,,200_500,liquid,high,5098647109.28,5.011,1.733,2.0,64.0,65.6,False,False
ORCL,US,risk,aggressive,2025-12-05,215.50135803222656,259.84000000000003,20.57,31.5,43.4,False,,False,False,,200_500,liquid,high,5098647109.28,5.011,1.733,2.0,64.0,65.6,False,False
ORCL,US,pullback,pullback_main,2025-12-05,215.50135803222656,280.6136,30.21,31.1,,False,,True,True,-11.71,200_500,liquid,high,5098647109.28,5.011,1.733,,,,,True
ORCL,US,pullback,pullback_ext,2025-12-05,215.50135803222656,320.2879,48.62,15.1,,False,,True,True,-11.71,200_500,liquid,high,5098647109.28,5.011,1.733,,,,,True
ORCL,US,risk,conservative,2025-12-29,193.51345825195312,202.925,4.86,47.2,9.6,True,9.0,False,True,4.35,50_200,liquid,high,6529311820.17,4.957,0.348,1.0,66.0,8.0,False,True
ORCL,US,risk,balanced,2025-12-29,193.51345825195312,213.07,10.11,25.9,31.4,False,,False,False,,50_200,liquid,high,6529311820.17,4.957,0.348,1.0,66.0,8.0,False,False
ORCL,US,risk,aggressive,2025-12-29,193.51345825195312,229.585,18.64,24.3,58.9,False,,False,False,,50_200,liquid,high,6529311820.17,4.957,0.348,1.0,66.0,8.0,False,False
ORCL,US,pullback,pullback_main,2025-12-29,193.51345825195312,248.1332,28.23,28.3,,False,,True,True,-10.38,50_200,liquid,high,6529311820.17,4.957,0.348,,,,,True
ORCL,US,pullback,pullback_ext,2025-12-29,193.51345825195312,280.9075,45.16,13.6,,False,,True,True,-10.38,50_200,liquid,high,6529311820.17,4.957,0.348,,,,,True
ORCL,US,risk,conservative,2026-01-21,172.67410278320312,179.04000000000002,3.69,48.2,7.9,True,3.0,False,True,0.36,50_200,liquid,high,3649229181.5,4.23,3.157,0.0,98.0,33.9,False,True
ORCL,US,risk,balanced,2026-01-21,172.67410278320312,187.99,8.87,27.3,27.4,False,,False,False,,50_200,liquid,high,3649229181.5,4.23,3.157,0.0,98.0,33.9,False,False
ORCL,US,risk,aggressive,2026-01-21,172.67410278320312,203.1,17.62,27.4,60.6,False,,False,False,,50_200,liquid,high,3649229181.5,4.23,3.157,0.0,98.0,33.9,False,False
ORCL,US,pullback,pullback_main,2026-01-21,172.67410278320312,213.2758,23.51,24.9,,False,,True,True,-6.01,50_200,liquid,high,3649229181.5,4.23,3.157,,,,,True
ORCL,US,pullback,pullback_ext,2026-01-21,172.67410278320312,237.0118,37.26,11.3,,False,,True,True,-6.01,50_200,liquid,high,3649229181.5,4.23,3.157,,,,,True
ORCL,US,risk,conservative,2026-02-11,156.07005310058594,164.39,5.33,45.0,7.7,True,19.0,False,True,4.67,50_200,liquid,high,5221025107.25,6.116,0.49,0.0,88.0,34.5,False,True
ORCL,US,risk,balanced,2026-02-11,156.07005310058594,173.39499999999998,11.1,24.3,25.7,False,,False,False,,50_200,liquid,high,5221025107.25,6.116,0.49,0.0,88.0,34.5,False,False
ORCL,US,risk,aggressive,2026-02-11,156.07005310058594,195.83499999999998,25.48,23.6,55.7,False,,False,False,,50_200,liquid,high,5221025107.25,6.116,0.49,0.0,88.0,34.5,False,False
ORCL,US,pullback,pullback_main,2026-02-11,156.07005310058594,201.6531,29.21,25.4,,False,,True,True,-12.81,50_200,liquid,high,5221025107.25,6.116,0.49,,,,,True
ORCL,US,pullback,pullback_ext,2026-02-11,156.07005310058594,230.8655,47.92,12.0,,False,,True,True,-12.81,50_200,liquid,high,5221025107.25,6.116,0.49,,,,,True
ORCL,US,risk,conservative,2026-03-05,153.71649169921875,162.20499999999998,5.52,51.0,8.8,True,4.0,False,True,6.66,50_200,liquid,high,3956645168.52,4.761,-1.208,2.0,38.0,16.2,False,True
ORCL,US,risk,balanced,2026-03-05,153.71649169921875,170.47,10.9,28.7,27.6,False,,False,False,,50_200,liquid,high,3956645168.52,4.761,-1.208,2.0,38.0,16.2,False,False
ORCL,US,risk,aggressive,2026-03-05,153.71649169921875,185.75,20.84,26.9,51.3,False,,False,False,,50_200,liquid,high,3956645168.52,4.761,-1.208,2.0,38.0,16.2,False,False
ORCL,US,pullback,pullback_main,2026-03-05,153.71649169921875,196.1305,27.59,28.3,,False,,True,True,-8.57,50_200,liquid,high,3956645168.52,4.761,-1.208,,,,,True
ORCL,US,pullback,pullback_ext,2026-03-05,153.71649169921875,221.563,44.14,13.5,,False,,True,True,-8.57,50_200,liquid,high,3956645168.52,4.761,-1.208,,,,,True
ORCL,US,risk,conservative,2026-03-26,141.819580078125,148.08499999999998,4.42,47.0,8.6,False,,True,True,-2.26,50_200,liquid,high,4523705586.29,5.07,-1.316,0.0,78.0,8.0,False,True
ORCL,US,risk,balanced,2026-03-26,141.819580078125,155.485,9.64,26.0,28.9,False,,False,False,,50_200,liquid,high,4523705586.29,5.07,-1.316,0.0,78.0,8.0,False,False
ORCL,US,risk,aggressive,2026-03-26,141.819580078125,166.38,17.32,25.5,54.6,False,,False,False,,50_200,liquid,high,4523705586.29,5.07,-1.316,0.0,78.0,8.0,False,False
ORCL,US,pullback,pullback_main,2026-03-26,141.819580078125,175.4949,23.75,20.3,,True,14.0,False,True,25.25,50_200,liquid,high,4523705586.29,5.07,-1.316,,,,,True
ORCL,US,pullback,pullback_ext,2026-03-26,141.819580078125,196.0667,38.25,9.2,,True,29.0,False,True,39.95,50_200,liquid,high,4523705586.29,5.07,-1.316,,,,,True
ORCL,US,risk,conservative,2026-04-17,174.4530792236328,184.025,5.49,56.3,5.9,True,2.0,False,True,4.29,50_200,liquid,high,4406964685.36,4.823,1.0,4.0,34.0,65.4,False,True
ORCL,US,risk,balanced,2026-04-17,174.4530792236328,196.49,12.63,33.9,19.5,False,,False,False,,50_200,liquid,high,4406964685.36,4.823,1.0,4.0,34.0,65.4,False,False
ORCL,US,risk,aggressive,2026-04-17,174.4530792236328,217.085,24.44,33.5,39.9,False,,False,False,,50_200,liquid,high,4406964685.36,4.823,1.0,4.0,34.0,65.4,False,False
ORCL,US,pullback,pullback_main,2026-04-17,174.4530792236328,184.0248,5.49,31.1,,True,2.0,False,True,4.29,50_200,liquid,high,4406964685.36,4.823,1.0,,,,,True
ORCL,US,pullback,pullback_ext,2026-04-17,174.4530792236328,247.5248,41.89,15.0,,True,30.0,False,True,40.33,50_200,liquid,high,4406964685.36,4.823,1.0,,,,,True
COST,US,risk,conservative,2025-06-16,977.2960205078125,1000.4549999999999,2.37,52.8,11.0,False,,True,True,-1.85,over_500,liquid,normal,2145608214.97,2.04,-0.138,0.0,82.0,13.5,False,True
COST,US,risk,balanced,2025-06-16,977.2960205078125,1050.48,7.49,22.9,41.0,False,,False,False,,over_500,liquid,normal,2145608214.97,2.04,-0.138,0.0,82.0,13.5,False,False
COST,US,risk,aggressive,2025-06-16,977.2960205078125,1103.005,12.86,13.6,94.1,False,,False,False,,over_500,liquid,normal,2145608214.97,2.04,-0.138,0.0,82.0,13.5,False,False
COST,US,pullback,pullback_main,2025-06-16,977.2960205078125,1059.4224,8.4,29.8,,False,,True,True,-4.1,over_500,liquid,normal,2145608214.97,2.04,-0.138,,,,,True
COST,US,pullback,pullback_ext,2025-06-16,977.2960205078125,1112.3936,13.82,11.5,,False,,True,True,-4.1,over_500,liquid,normal,2145608214.97,2.04,-0.138,,,,,True
COST,US,risk,conservative,2025-07-09,975.0423583984375,993.46,1.89,52.9,12.5,False,,True,True,-2.1,over_500,liquid,normal,2011214210.51,1.478,0.5,0.0,66.0,28.0,False,True
COST,US,risk,balanced,2025-07-09,975.0423583984375,1043.13,6.98,20.2,49.0,False,,False,False,,over_500,liquid,normal,2011214210.51,1.478,0.5,0.0,66.0,28.0,False,False
COST,US,risk,aggressive,2025-07-09,975.0423583984375,1095.285,12.33,6.3,122.8,False,,False,False,,over_500,liquid,normal,2011214210.51,1.478,0.5,0.0,66.0,28.0,False,False
COST,US,pullback,pullback_main,2025-07-09,975.0423583984375,1059.4224,8.65,31.2,,False,,True,True,-3.59,over_500,liquid,normal,2011214210.51,1.478,0.5,,,,,True
COST,US,pullback,pullback_ext,2025-07-09,975.0423583984375,1112.3936,14.09,12.2,,False,,True,True,-3.59,over_500,liquid,normal,2011214210.51,1.478,0.5,,,,,True
COST,US,risk,conservative,2025-07-30,920.85400390625,936.085,1.65,52.7,12.7,True,1.0,False,True,1.74,over_500,liquid,normal,1926908859.6,1.294,-0.232,0.0,74.0,38.6,False,True
COST,US,risk,balanced,2025-07-30,920.85400390625,982.89,6.74,18.8,52.0,False,,False,False,,over_500,liquid,normal,1926908859.6,1.294,-0.232,0.0,74.0,38.6,False,False
COST,US,risk,aggressive,2025-07-30,920.85400390625,1032.035,12.07,5.0,136.4,False,,False,False,,over_500,liquid,normal,1926908859.6,1.294,-0.232,0.0,74.0,38.6,False,False
COST,US,pullback,pullback_main,2025-07-30,920.85400390625,1059.4224,15.05,30.0,,False,,True,True,-1.19,over_500,liquid,normal,1926908859.6,1.294,-0.232,,,,,True
COST,US,pullback,pullback_ext,2025-07-30,920.85400390625,1112.3936,20.8,11.7,,False,,True,True,-1.19,over_500,liquid,normal,1926908859.6,1.294,-0.232,,,,,True
COST,US,risk,conservative,2025-08-20,988.80078125,1004.86,1.62,62.1,6.6,False,,True,True,-7.63,over_500,liquid,normal,2031416233.89,1.562,-0.57,4.0,0.0,50.8,False,True
COST,US,risk,balanced,2025-08-20,988.80078125,1055.1,6.71,29.3,27.6,False,,False,False,,over_500,liquid,normal,2031416233.89,1.562,-0.57,4.0,0.0,50.8,False,False
COST,US,risk,aggressive,2025-08-20,988.80078125,1107.855,12.04,21.3,72.0,False,,False,False,,over_500,liquid,normal,2031416233.89,1.562,-0.57,4.0,0.0,50.8,False,False
COST,US,pullback,pullback_main,2025-08-20,988.80078125,1059.4224,7.14,38.4,,False,,True,True,-2.72,over_500,liquid,normal,2031416233.89,1.562,-0.57,,,,,True
COST,US,pullback,pullback_ext,2025-08-20,988.80078125,1124.0353,13.68,16.1,,False,,True,True,-2.72,over_500,liquid,normal,2031416233.89,1.562,-0.57,,,,,True
COST,US,risk,conservative,2025-09-11,958.7261962890625,983.06,2.54,57.2,12.2,False,,True,True,-3.42,over_500,liquid,normal,1948132081.44,1.424,-0.418,3.0,24.0,20.1,False,True
COST,US,risk,balanced,2025-09-11,958.7261962890625,1032.215,7.67,22.6,42.8,False,,False,False,,over_500,liquid,normal,1948132081.44,1.424,-0.418,3.0,24.0,20.1,False,False
COST,US,risk,aggressive,2025-09-11,958.7261962890625,1083.8249999999998,13.05,8.5,98.1,False,,False,False,,over_500,liquid,normal,1948132081.44,1.424,-0.418,3.0,24.0,20.1,False,False
COST,US,pullback,pullback_main,2025-09-11,958.7261962890625,998.6219,4.16,34.7,,False,,True,True,-2.59,over_500,liquid,normal,1948132081.44,1.424,-0.418,,,,,True
COST,US,pullback,pullback_ext,2025-09-11,958.7261962890625,1059.4224,10.5,14.4,,False,,True,True,-2.59,over_500,liquid,normal,1948132081.44,1.424,-0.418,,,,,True
